timestamp,ax,ay,az,gx,gy,gz
1130,4852,19528,-40,2753,-14431,1811
1140,-2568,13920,-5056,3529,4909,281
1150,1216,16296,-5132,-1455,9607,-7047
1160,2768,18552,-3292,-784,-15335,927
1170,-6104,10708,-7200,620,7253,-1436
1180,-124,16892,-9604,-2122,95,-16
1190,-2764,14664,4108,1678,-6173,-2201
1200,-5028,14288,-7008,3735,13568,153
1210,-1036,15604,-12332,908,11919,-2789
1220,-4164,15420,2536,-2872,-16922,1325
1230,-7328,11176,-9500,2063,25877,-6364
1240,-5104,13992,-10192,4038,-663,1234
1250,-4740,16768,-2040,6405,-26444,3069
1260,1088,18456,4552,-4659,12336,-610
1270,-1360,13880,-7956,-6361,16079,-293
1280,-5144,10692,-11908,178,-16137,-5133
1290,1312,18012,-2664,809,-914,-82
1300,-5940,12180,-7976,-3061,9000,2871
1310,-5336,12996,-8092,303,-6659,-3177
1320,-116,14004,1824,-8421,9709,-2816
1330,-6524,13132,-8844,-3689,17864,-2288
1340,-672,14352,2616,-2579,-6474,2027
1350,-8168,12716,-4920,-2431,8326,-4276
1360,-1108,16968,-8148,-566,3382,2625
1370,-1600,13380,4440,7330,-13223,3928
1380,-6940,11940,-3032,-1115,855,-3932
1390,112,17268,-11200,-1370,-5201,3656
1400,-2468,12168,10504,-8791,13504,-4437
1410,-1552,16116,-18128,3594,1091,-1822
1420,-2724,11536,448,-8918,2317,-449
1430,1948,23376,-1724,5088,-18064,-2706
1440,1996,16788,-2864,3144,22724,-136
1450,-4984,13636,-8472,-3366,3622,-3416
1460,-1240,18176,-6384,3172,-16808,-63
1470,-8612,5516,1812,-9696,29282,-1173
1480,-968,15068,4480,-8988,12240,-5245
1490,2088,19592,-11124,-2457,7533,1760
1500,2128,24008,-12928,4414,-15272,2816
1510,1272,16064,1804,16272,-32768,-1747
1520,-3128,14104,1680,-5926,16373,3021
1530,2640,17912,-6244,4680,-1055,1294
1540,-936,18268,-2924,4810,-26724,4613
1550,-2460,12708,408,-9482,18324,594
1560,-7324,14800,5220,47,23530,1832
1570,-5320,15584,-6504,1398,-32768,1742
1580,-2320,15712,216,-6040,16331,5180
1590,-1420,12720,-1620,-2088,15031,-2495
1600,1860,19164,-5688,5864,-27033,-6760
1610,-1044,16980,1172,-4741,8571,6056
1620,-2868,15592,-6100,-226,1703,6583
1630,-2488,12176,-4692,8207,-17183,-8138
1640,-1772,15564,-1712,-2346,5280,2146
1650,-1052,17436,-1556,-4468,11749,-1322
1660,2848,17920,3752,4378,3270,-4581
1670,-3200,15492,-7460,-4062,3140,5647
1680,-468,20296,-1132,-1681,1454,-5774
1690,2512,15936,5976,3611,-4773,-1879
1700,-2796,15660,-10148,-2529,11850,-265
1710,-2228,16676,-6488,696,-9762,1720
1720,-436,15132,1412,8563,-21071,1673
1730,-3772,14600,-6204,6927,6506,-4073
1740,-7176,9788,-5480,-4988,7523,-319
1750,1268,18608,-6724,1870,-1502,-708
1760,-2000,15044,-5152,5599,-15012,6121
1770,-1556,15332,-5028,-3781,8728,4001
1780,2376,17328,-8864,4260,15037,3305
1790,-4348,13972,-5092,8672,-32768,1384
1800,-1488,13612,-2292,-8208,12799,-316
1810,3184,20908,-18828,-8,10454,4598
1820,484,14096,192,8903,-30029,-3001
1830,-1528,14768,1152,-5759,19951,4252
1840,2168,16944,-12172,-1652,13153,2711
1850,-348,15572,-2324,3510,-27921,-1214
1860,-328,16444,-1656,-9939,10729,2980
1870,-4804,15460,-4580,5307,3716,-648
1880,-700,15892,-356,6144,-20991,2679
1890,-1672,15700,612,-2430,-784,5208
1900,-816,15868,-676,-414,13057,-3957
1910,2628,16420,-700,-4524,-2097,4041
1920,404,18484,-2216,2870,-18332,12836
1930,40,12404,-2876,-2928,14237,-8543
1940,8944,24456,-12056,-80,5026,8477
1950,-468,10984,-4124,2538,-30243,462
1960,-2032,17372,236,-7915,24878,-12019
1970,1416,18224,-1108,-4950,14130,54
1980,-5216,16260,-3832,2143,-25366,4567
1990,-1492,12804,2148,786,17558,1680
2000,-296,20444,7332,4944,8398,4672
2010,-4556,19852,-7556,778,-27158,6551
2020,-784,16508,1280,-3541,-1701,3050
2030,-4856,18516,4572,-1678,13753,373
2040,-1324,15372,-5736,5912,-12698,235
2050,-2836,14296,-3148,-2617,-1562,105
2060,-4336,12888,-1268,-5309,23131,-2954
2070,-3596,19192,-10660,-3984,-24606,2124
2080,-448,17228,3440,-7636,23204,-3597
2090,-600,15428,1380,-8294,17053,5962
2100,-5572,16948,-6804,3912,-32768,2067
2110,-1760,19564,11996,-4535,32767,-8882
2120,1356,17332,-4456,-7095,10722,814
2130,-5752,18064,-7552,7875,-25796,2355
2140,-1196,17732,4784,-7137,-9451,-1272
2150,-3948,13680,4376,-6274,19615,-806
2160,-2016,16036,-9232,3143,-12143,-1198
2170,-1360,14972,48,-293,-3062,7161
2180,6300,19896,-9348,118,1133,1732
2190,-1276,17956,-3876,4765,-19311,8095
2200,-1320,12624,2324,-5751,17002,-6178
2210,-3600,15980,6524,3443,7913,1263
2220,-5224,14264,-9308,3225,-1025,-1883
2230,-1900,15076,-4564,2457,-3355,1803
2240,-1924,18752,2996,784,-4776,2449
2250,-176,17068,-6124,-620,-4552,4615
2260,-568,13972,-5632,-7669,9804,-1309
2270,-3332,16228,4112,-2250,2199,-3107
2280,1796,16976,-6884,12477,-6557,-1456
2290,-7708,12996,-3576,-7369,5725,1107
2300,-3952,15740,2596,3878,189,3845
2310,-3280,16080,-3964,-299,-10096,2432
2320,2924,17212,-11064,2516,1792,2883
2330,3272,19720,5320,-9993,12315,1445
2340,112,17372,-7748,1487,-15566,11013
2350,1676,12552,-5772,-1822,-4634,4036
2360,5172,16128,3024,-9037,23355,-9935
2370,-2400,14644,-5648,810,-29745,-60
2380,-5832,13772,2520,-7889,18362,-3981
2390,-2952,17232,-8028,7323,8696,-4876
2400,5772,17916,-1456,-880,-8019,3780
2410,-3284,17676,-5156,2446,-20357,7240
2420,-960,18420,-2516,-1624,-9502,14299
2430,-2300,10056,-7844,-3748,10156,-6159
2440,-1860,23596,-220,6912,30297,-8836
2450,-380,15952,1412,3437,-23045,800
2460,-3080,15288,-5384,-5487,17649,-4038
2470,2144,21880,-3252,-7278,-218,425
2480,3680,17264,3120,11778,-32768,495
2490,-5004,11536,4268,-5216,32767,1048
2500,8308,16820,-7584,-5386,12594,1425
2510,1428,16788,-2552,8210,-32768,5144
2520,-1608,11380,920,-4530,11754,-2242
2530,200,15804,-3900,-5031,7610,-5101
2540,3596,15400,-3240,12038,-26576,-2849
2550,-656,12412,960,-8331,17744,-3489
2560,8320,20288,-10076,-7943,525,-390
2570,-852,17104,-3580,10685,-21837,2119
2580,-3192,14852,1704,-4941,16857,-4051
2590,1408,17384,620,-10305,4610,-2468
2600,304,20324,-5984,10086,-29902,6437
2610,-4004,12576,2720,-2456,19939,-6251
2620,-4976,11856,-3864,-8934,9680,6108
2630,-628,19180,-3204,10292,-32768,3914
2640,-7220,15548,5060,-6447,19262,-4663
2650,-784,18584,-4616,6413,13347,1466
2660,2668,17372,-6136,3496,-18262,9395
2670,464,12684,1768,-2461,16288,-6414
2680,-1448,15884,1892,4242,-4926,3199
2690,-8328,13488,-10976,-2701,-13154,16867
2700,1100,19364,3316,-2669,11122,-9167
2710,2308,17420,1832,1842,-23892,7331
2720,-2020,11096,-3492,-750,31233,-6679
2730,9868,20456,3964,-2753,5649,-3904
2740,-6712,15300,-11856,3225,-19741,7234
2750,2580,19912,820,3674,16373,-9435
2760,160,17224,3336,-2337,-30602,15700
2770,-3888,6552,-6800,-14133,20769,-17328
2780,-4,18532,-1168,-3281,9313,1967
2790,-6252,15760,-5116,10250,-32768,7130
2800,-7996,16032,-1364,-1129,32767,-8821
2810,-2424,14576,8104,3099,5130,3713
2820,-6864,12820,-18280,-6426,2319,1859
2830,4244,22096,12516,-10710,30739,-7742
2840,-916,17508,-6712,3333,-28672,14428
2850,84,15088,-6240,7361,28603,-15067
2860,8012,18484,10400,-2603,5559,1696
2870,-2584,12832,-12660,147,-15113,1477
2880,388,15684,-1864,816,12372,-11965
2890,756,19928,7676,1255,-29351,13670
2900,-5644,11084,-16996,-4253,27919,-3276
2910,1828,15012,-1572,-2796,18216,-8419
2920,-8656,15992,-6340,3160,-32768,12871
2930,-1164,16336,1476,1960,18336,-4875
2940,3752,20404,108,5004,-27200,13504
2950,-4096,10704,-9420,-5064,13790,-3843
2960,6528,19860,4508,-1346,6116,-2753
2970,-7460,20460,-9752,-86,-28295,15617
2980,192,13264,-4060,-1378,16184,-4981
2990,4020,14260,12308,-11427,19345,-4686
3000,-3204,13224,-12956,-4114,-4749,1099
3010,-1344,18808,-5016,4167,20412,-6213
3020,3212,15764,5512,8243,-32768,11011
3030,-6148,9868,-4116,-5029,15361,-108
3040,-2036,16944,-1724,5431,20819,-12618
3050,-5656,13744,-2100,10858,-32768,12430
3060,-1568,15780,-8432,-3409,28683,-7730
3070,5016,16888,2884,-3851,9216,-5911
3080,-13656,14204,-12612,7275,-27745,17992
3090,112,15408,-3236,-7607,11758,-4173
3100,208,19076,5840,-831,-26638,5377
3110,-6748,13900,-5260,-324,13444,-440
3120,-4828,16056,-12996,5994,10259,-2030
3130,28,14512,288,10060,-21877,4534
3140,-6528,10072,-5432,-9558,21768,-3226
3150,-11284,18740,-940,7601,28988,-7591
3160,-5044,13376,-1168,10406,-32768,7110
3170,-396,10176,5448,-4289,32767,-10649
3180,1732,16828,-8408,-9769,14631,-1963
3190,-24,17208,-1728,10156,-26934,7349
3200,-3324,13452,-840,-7246,26415,-2627
3210,-2884,17484,-7664,5624,18067,105
3220,-3044,17316,-968,8725,-32768,6435
3230,-4808,9560,-36,-2130,32767,-8887
3240,2240,15632,-7808,-3877,17167,-1222
3250,-2656,17532,-4728,2131,-27148,3628
3260,-6084,8408,-7940,-3545,2461,-200
3270,-1532,17416,-4392,4790,15505,-5060
3280,1688,16264,-4568,5148,-22657,5180
3290,-10876,8920,-9220,-2582,3786,100
3300,-6624,13088,-7792,-5101,18277,-11131
3310,2876,18072,4740,-6092,1575,-6245
3320,-8296,17536,-6740,2550,-21906,11021
3330,-5736,19728,-960,-1290,15820,-9707
3340,1840,19720,-2628,-1030,10589,5774
3350,-7616,14588,-1584,4807,-19920,7633
3360,-2656,13324,-5420,-5023,18211,-6926
3370,-5984,17000,2568,4460,28391,-133
3380,-2520,15100,-4256,8368,-25542,4800
3390,-5268,9028,-4152,3465,7661,-5455
3400,-3156,16036,-2400,-2240,-15468,2831
3410,-6216,15672,-4932,-4584,-3820,-574
3420,-5980,19036,-5404,6032,14277,1276
3430,-4828,12980,-3904,5293,-26037,17430
3440,-5240,20248,-8984,-13288,18250,-4786
3450,7796,22504,-10396,-1782,-6404,3917
3460,-15116,8308,-5420,4576,-18470,9909
3470,-2524,17136,-5612,-9073,-1161,-2416
3480,-384,16884,1624,956,6835,-3043
3490,-10156,12704,-11940,1185,-8159,3050
3500,-400,17752,-7948,572,5227,-4879
3510,-2012,14240,832,-687,-20737,4417
3520,-4920,10824,-5732,-7198,16448,-3235
3530,-7688,17112,-9168,5310,12508,-914
3540,-5220,14532,-3060,10419,-32001,8322
3550,-1016,13252,-3756,-5527,12716,2169
3560,-7220,16308,684,-2072,32165,-1920
3570,1712,17588,-4160,8687,-27145,-247
3580,-624,12376,-1012,-2435,21488,-4383
3590,1612,17472,-3192,-10861,20768,-2080
3600,2120,21324,-9676,8107,-31849,10404
3610,4460,15136,-5084,-5046,11511,-6719
3620,5068,17912,3792,-9659,26536,-6442
3630,-1012,15028,-13112,4977,-15008,1483
3640,656,16720,-3796,-763,10409,-10532
3650,5760,16404,4264,3350,-15442,7114
3660,-10748,9044,-6436,-2982,-5833,6447
3670,-5940,14464,-10976,1459,10290,-2347
3680,3364,13056,8048,9049,-19147,6047
3690,-10620,13620,-11284,-8857,929,10865
3700,7340,20164,4892,2131,5689,-2311
3710,-1304,19808,-6168,6697,-19067,15726
3720,280,16224,-7240,-6720,13641,-9416
3730,2488,16800,8300,-4653,13978,-4031
3740,-2900,24292,-9808,4000,-22981,11325
3750,-1892,12772,-4004,-3405,12363,-4520
3760,3048,16720,2780,4915,4835,139
3770,-6072,21148,-10392,-1862,-17142,16436
3780,-2784,14728,-8288,-3086,13467,-7603
3790,4644,16196,3488,-1676,-7041,1562
3800,-4088,22760,-7848,-1925,-3441,7154
3810,-816,15836,-5852,465,11408,-2979
3820,3732,17524,7820,3425,-9384,-578
3830,-6528,14632,-3268,2655,-12282,6630
3840,-1500,16204,324,-2855,1399,-4945
3850,-2860,19400,1876,-859,13022,3023
3860,-4500,17216,-4108,6697,-32768,8268
3870,-3548,13744,3292,-5991,10974,-3364
3880,-3400,16260,-5908,1919,23359,2556
3890,-1188,18584,16000,3009,-11216,-775
3900,3008,18844,-6512,4488,-1189,12206
3910,-1748,9192,-6736,-3041,4373,-38
3920,7132,17572,-4952,5057,8438,2118
3930,816,12784,-28,2783,-32768,5715
3940,-2948,15296,-4024,-5940,25927,-10442
3950,-2740,18652,20,7876,32767,-1552
3960,1696,13620,-1652,1500,-32768,9619
3970,724,12380,-5424,-7033,7123,-2754
3980,1936,11928,9876,-2523,29704,-4939
3990,-2820,22468,-7116,-3595,-31124,3596
4000,328,15188,-1752,-4805,9713,-7678
4010,3212,17124,2416,3126,-10802,2771
4020,-168,16916,-9368,-6872,-515,-914
4030,-7168,16868,4264,-3743,10973,-6260
4040,-3276,15136,-4148,5712,-12692,897
4050,-5580,15616,-4544,-3280,8189,-851
4060,-7176,14604,1780,-6654,32767,-7680
4070,-4052,14140,-5764,3801,-32421,5006
4080,-4844,13388,-4328,-5154,7606,-1261
4090,-5208,18076,2336,1500,15464,-1463
4100,-4840,16200,-632,4678,-19405,-1062
4110,-4352,15124,3016,2109,9929,1702
4120,-608,20964,-9624,-2205,7318,3078
4130,-2184,14264,9680,3713,8983,7259
4140,-4020,13212,-12400,-5571,-11060,7661
4150,844,16292,-1288,-1690,-11792,1236
4160,-5928,14032,10048,-4334,11852,-6491
4170,-2712,17092,-11684,2500,-5149,3347
4180,-4324,12556,-6320,-1991,13944,-3003
4190,1248,19220,3452,-3533,23793,-4095
4200,-988,18020,-4092,5878,-18805,5250
4210,-272,15648,-1868,-5954,11447,-334
4220,7492,20120,-3100,-5425,22620,-2808
4230,1984,15152,-440,6077,-19861,3458
4240,1976,13576,-2812,-9055,21584,-9404
4250,6064,20392,-5796,673,11204,-3697
4260,-1328,18868,-3608,5506,-22892,7821
