timestamp,ax,ay,az,gx,gy,gz
1160,12580,-24424,7936,-13757,7863,18255
1170,15388,-6404,7416,1397,4802,-18866
1180,2248,-7696,3484,7941,-12081,-5475
1190,15728,-20372,10704,-6880,9457,8574
1200,3616,-9508,3248,-321,962,-1685
1210,7096,-11312,5260,2577,-6229,-1506
1220,10068,-17596,6620,-1140,-2025,1071
1230,-5492,-15580,2436,-18860,32767,14468
1240,25040,-14264,24368,668,-3791,148
1250,2400,-11116,12492,24090,-30106,-29353
1260,10992,-7468,-1772,14938,-9951,-10397
1270,2096,-12260,-1592,-12203,20026,21753
1280,19256,-20324,28828,-27847,32767,4417
1290,4580,-9664,996,-4663,-949,-3049
1300,3248,-9040,6296,6488,-27208,4344
1310,9648,-17728,9948,-3372,-16937,12737
1320,10736,-26300,-3300,15692,6750,-32768
1330,13224,-6084,10160,32767,-14114,-32768
1340,1432,8028,-9508,-9461,-9592,19013
1350,10124,-552,2260,-12814,23386,24433
1360,13904,-16960,12160,-24982,16084,29312
1370,10964,-23940,6884,-893,-9237,7730
1380,8040,-19292,-420,1168,-6575,-5398
1390,11756,-6136,11872,28598,10049,-32768
1400,1192,-7236,4924,15892,-32130,-27495
1410,11856,4912,-9244,-3803,9898,24678
1420,4752,-16844,3996,-30944,28263,32767
1430,13572,-19732,27856,3301,23880,-18978
1440,-200,-21588,16128,11256,-32768,1655
1450,4732,-19016,-7556,-2992,12247,-32768
1460,4448,-1204,1804,-1083,-4045,-30856
1470,11164,428,-5976,-5509,6282,2381
1480,13668,-6040,3660,-10093,3971,15560
1490,2660,-8168,2396,-6209,-5209,32767
1500,18148,-21944,6224,-1584,17971,21406
1510,-80,-20824,1516,-1927,-19804,-12113
1520,-540,-11552,6092,16002,-7829,-17261
1530,1476,-24320,-27160,-10456,5547,13644
1540,9288,-7740,12860,4118,9259,-431
1550,15468,-13796,9356,-7212,32767,-3945
1560,12008,-16080,16512,30101,-23190,-28854
1570,-3188,1104,280,1105,-29457,-26645
1580,18272,3920,-10308,-13699,28595,19680
1590,2264,-15076,6124,-14684,4720,32767
1600,7692,-27924,15584,628,32767,-149
1610,2124,-15040,24540,21084,-32768,-4606
1620,-6436,-16000,7900,984,-24866,-6095
1630,7412,-17736,-13096,4469,20620,5982
1640,-324,-26652,13164,-9969,9022,20631
1650,-8580,-12508,17528,268,32767,-5751
1660,12200,-26640,6976,7614,-32768,2040
1670,492,-10260,3212,9796,-8110,-17651
1680,4836,-11828,-2816,1351,1070,-8856
1690,18016,-16648,9668,-4367,15629,10177
1700,460,-1696,1128,152,-7742,14651
1710,11724,-20488,8176,19491,17466,-10059
1720,3408,-9408,14088,1831,-32055,-11892
1730,6836,-30224,-3392,11429,-17419,-13295
1740,-1552,-12084,-6040,-7688,10810,18341
1750,9204,-22412,17808,-11883,32767,3503
1760,15352,-5828,18904,5935,11843,-4338
1770,6924,-18440,10952,22359,-32768,-16176
1780,3136,-5404,-4632,-3943,-29310,9428
1790,-1976,-20204,1672,-5407,26344,29428
1800,-5896,-16536,9096,-3912,21725,7852
1810,9328,-21812,12872,5323,-19873,-1732
1820,4256,-12808,8692,8379,-10645,-17422
1830,4060,-19428,-4732,3964,-3531,-12517
1840,5512,-12664,964,3906,4319,11384
1850,5720,-17068,8604,-15600,19860,4313
1860,5460,-10332,-264,-17777,-23696,13112
1870,-1880,-12248,-5432,-17303,-6363,16818
1880,-13604,-9336,-15316,-7186,-13487,4103
1890,-10456,-9196,-10292,15812,5499,-15108
1900,-2736,-12696,-6480,22833,5149,-32768
1910,7244,-9816,2476,14875,5025,-16837
1920,7900,-16560,2588,-2173,-4035,9682
1930,-2892,-13632,2968,-15615,32767,19889
1940,23048,-23480,30156,22194,-32768,-6589
1950,-2352,-16012,11916,30592,-32768,-32768
1960,-1024,-11308,-12616,-6760,-24332,-30520
1970,-1760,-8060,-18764,1271,3275,32767
1980,-8800,-20696,10460,12198,32767,32767
1990,20120,-17936,15592,-18961,20361,16431
2000,7388,-16916,15892,9210,-25949,2642
2010,3012,-9328,12212,15377,-15746,-5350
2020,-10592,-23172,376,-5157,-32768,-11102
2030,-8896,-28612,-1912,7362,24333,17166
2040,2160,-11256,23724,-2845,32767,-32768
2050,4676,-18132,27120,32767,-32768,-12148
2060,-2180,-16812,6460,4197,-24756,-30618
2070,17644,3024,-15092,-11165,4232,20250
2080,-732,-13436,4316,769,11269,30078
2090,6240,-21336,8172,-8751,25855,16109
2100,15240,-16540,14984,5726,4308,-8195
2110,4268,-13148,8864,6099,-21735,-9919
2120,-10836,-9900,-20556,-4881,12955,21030
2130,8312,-28116,20072,-16751,29708,-7879
2140,14568,-10696,14844,18609,-5082,-10465
2150,8532,-14664,22356,32767,-32327,-23695
2160,4968,-9220,-10460,10099,-30719,1193
2170,7396,-13716,-8544,-15626,10765,22519
2180,808,-20868,9896,-16745,32767,30285
2190,20236,-17168,15508,-18204,31013,12340
2200,10548,-18380,19916,21624,-30093,-17857
2210,2632,-22300,21260,32767,-32768,-22106
2220,-6624,-18000,-20260,11123,-30724,-7064
2230,10252,-11356,-6876,-6407,9690,17899
2240,3468,-20076,3076,842,31540,28909
2250,12680,-22468,12380,-22794,32767,10036
2260,8016,-7836,9544,9316,-11556,-7637
2270,12136,-14680,7808,5824,366,-9084
2280,5848,-16952,1372,7388,-4034,8453
2290,3596,-9808,2192,-1415,5813,10252
2300,13556,-23116,9260,2551,2452,-11208
2310,2360,-8860,3112,1717,-9238,-6749
2320,3180,-10304,32,1346,-672,6194
2330,15436,-22172,11176,-387,1860,8932
2340,2204,-6560,2832,-89,-7642,-12092
2350,5320,-18076,-868,-907,5286,7663
2360,11640,-23512,6612,-3527,852,9855
2370,1720,-5444,1836,789,-6681,-14833
2380,7232,-21484,-2216,1933,9929,-2116
2390,3636,-12580,-1280,-1874,-7099,23890
2400,2960,-8700,3904,11607,-943,-17320
2410,9776,-20164,5888,-8920,10969,7484
2420,4524,-16704,7124,-26775,-5262,6038
2430,-2676,-9184,-9680,-3057,-26572,88
2440,4916,-10948,852,26689,32767,-3056
2450,5568,-18044,192,16021,3528,5007
2460,11876,-20268,12924,1900,-2005,-3999
2470,7752,-19416,15828,28104,-23601,-26952
2480,300,-7152,-548,12542,-29927,-19681
2490,6576,-7696,-12900,-11215,12209,32375
2500,9640,-24084,21452,-29649,32767,23631
2510,21812,-11528,18204,-242,27778,-7781
2520,7344,-18096,15224,31082,-26474,-29263
2530,16644,-16936,-2780,16751,-22144,-23429
2540,3552,-5236,-9740,-20491,12621,23457
2550,-860,-14448,7456,-25624,32767,31216
2560,26120,-15276,19376,-10977,11557,-8927
2570,3488,-10920,1020,-7084,-24443,-4046
2580,4396,-12640,-6796,15664,5037,-11931
2590,6320,-13836,-1572,28585,-2122,1242
2600,3284,-23896,4624,-1756,11357,15983
2610,18616,-14116,17372,-18659,32767,-12771
2620,10600,-13164,21840,32767,-16397,-14900
2630,-4192,-14032,16764,30803,-27003,-31556
2640,10980,-3716,-11996,-13059,12747,10007
2650,7352,-16840,7056,-20800,7660,26145
2660,3824,-30460,14156,-32768,32767,15528
2670,19384,-240,27832,-5497,25331,-6161
2680,9300,-15880,21040,32767,-26189,-13591
2690,4624,-23144,26164,32767,-32768,-7743
2700,-10204,-4536,-25848,11429,-30468,57
2710,-232,-21356,-872,7723,32767,25870
2720,11472,-17496,14584,-28954,10586,21143
2730,1584,-13468,2556,-10305,27816,4838
2740,6808,-13472,3676,7556,-2071,-3979
2750,10288,-22312,5316,583,-13748,-5546
2760,-4892,-6788,-4560,2792,-7677,-825
2770,11152,-21236,6592,1541,6223,5767
2780,3356,-19600,-1024,-2952,7813,-5154
2790,4668,-5944,2440,-808,-2848,-5270
2800,8428,-17184,-756,2834,-8366,12127
2810,-2104,-22836,-3500,-1987,-934,1981
2820,4504,-9012,2988,7758,5775,-18713
2830,11092,-12716,2708,-6022,190,7367
2840,-480,-22840,-6252,-17744,4899,21260
2850,-5520,-10664,-3684,8006,18385,2594
2860,11092,-19576,2884,1060,12910,-6084
2870,13324,-23744,15776,32767,-18235,-27286
2880,3508,-24248,10080,32767,-32768,-32768
2890,-11096,5100,-25180,5868,-21218,-20088
2900,8192,6712,-7892,4355,15694,32767
2910,-4448,-32768,-8516,-8453,32767,32767
2920,-6364,-19280,30720,-14615,32767,-32768
2930,19368,-19924,32304,21314,-28290,-2688
2940,448,-22516,10928,31106,-32768,-15416
2950,5056,-10080,-6472,7679,-18193,-10857
2960,17676,-15240,660,6114,19084,-9594
2970,2296,-8904,3020,635,-32768,21713
2980,8228,-13496,3328,-13856,32767,12418
2990,13548,-6280,5252,-12383,-6433,30632
3000,7504,-26184,9832,3936,14689,-8030
3010,3068,-13736,-2396,6955,-6065,-11955
3020,4392,-5956,2384,2813,-11751,6111
3030,3828,-29356,-3576,-2632,4457,12357
3040,1932,-10556,652,2711,7558,-8008
3050,4488,-8012,964,-446,-5157,-2872
3060,5632,-24160,-1792,-8976,-2355,21936
3070,3736,-7540,1512,-4189,8304,-22649
3080,4116,-12732,1804,11153,-16472,-3277
3090,820,-22868,-4524,-789,5215,6876
3100,876,-2116,-812,-3498,8726,-4494
3110,1264,-26336,-6124,-10418,17458,13973
3120,4720,-11904,9548,18155,3386,-11563
3130,7944,-17000,25480,32767,-32768,1129
3140,13784,-6188,15792,20727,-10105,-18931
3150,720,-16324,-7348,4137,-32768,7336
3160,-5148,-21652,1008,-3682,32426,32767
3170,9572,-25784,16820,-32768,32767,22882
3180,13500,-5772,8448,8924,1821,-5465
3190,10804,-16852,21100,32767,-24199,-11290
3200,-4928,-17340,17896,32767,-32768,-20247
3210,936,-28900,-12948,-4834,-4538,5691
3220,4496,-7656,5532,-15270,6615,20544
3230,11452,-32768,16156,-25204,32767,18724
3240,4132,-10664,7512,-10306,28303,-4006
3250,4064,-6068,8808,6131,-15527,-4666
3260,11744,-20360,7768,4322,-6966,9409
3270,1036,-13692,-1320,7284,-9152,-10152
3280,4248,-5180,2296,-818,-2608,5469
3290,10300,-31164,7836,-6848,19260,12636
3300,3856,-7824,988,-978,-13805,-16315
3310,2528,-3104,444,4914,4467,-3515
3320,8820,-24444,7892,-12743,-2441,22724
3330,2352,-9904,7848,-192,-10980,-18906
3340,7072,-16100,-1224,11076,5601,-6635
3350,204,-17564,420,-19929,2013,22402
3360,4980,-1352,6884,16859,-14487,-13191
3370,11972,-23816,5412,-3815,8928,8897
3380,592,-11764,-2300,-13465,7467,24883
3390,3296,-12300,8296,10949,-11850,-6427
3400,8680,-24708,11100,-1551,9899,10608
3410,-2132,-17688,8488,1868,-32768,-29515
3420,8768,-11404,-1016,-7988,32099,-32768
3430,11896,-2268,-5296,1705,-32768,-10000
3440,556,-272,-9956,1712,9681,31143
3450,3144,-17968,7376,5781,-1639,32767
3460,-19632,-32768,3268,18366,15321,-8661
3470,12344,2248,812,-8267,32767,-8107
3480,12016,-20780,20988,18625,-9307,-22326
3490,6708,-29364,11264,32767,-32768,-32768
3500,7148,-768,-14572,-4845,-26630,22369
3510,904,-5560,3460,-9907,29730,26512
3520,7040,-23008,7788,-27162,20716,32767
3530,4884,-32768,-2608,-15162,5205,16274
3540,-5432,-20872,-3292,1625,-9635,-10781
3550,-2856,-11852,1572,7150,-15449,-28922
3560,-6972,-11728,-12328,-351,5330,-18156
3570,3708,-13520,-3144,3644,18479,15087
3580,4192,-20980,9880,-6173,32767,8971
3590,16544,-18216,24736,13253,-8512,-5732
3600,6696,-18300,31244,32767,-32768,-21345
3610,-15092,-22008,18244,-5939,-32768,-18222
3620,276,1604,-16656,8039,24525,6421
3630,516,-6492,-10280,10617,10089,19228
3640,-1932,-22456,2584,11264,32767,26365
3650,10616,-15924,9260,-20177,21651,14434
3660,18644,-4760,11640,8809,-11195,1277
3670,4316,-6800,4692,10981,-3149,-9400
3680,11260,-20268,3968,14321,-7648,-5324
3690,1948,-10028,1308,2674,-12957,9768
3700,4096,-12004,2152,-2259,8901,8253
3710,14620,-32332,9476,-12241,11607,4130
3720,-1260,-4656,-1052,253,-9417,-13808
3730,4512,-3112,1588,7173,12226,-8527
3740,10728,-22472,6188,-6721,-11345,10382
3750,4260,-9164,2228,3354,1504,-2949
3760,3436,-6184,2856,3407,-8808,-963
3770,10412,-27156,5108,-18537,14313,17041
3780,2384,-9980,2588,7498,8122,-8960
3790,3968,-7400,3772,6616,-10892,-4386
3800,8496,-23632,3728,-16527,10043,21843
3810,6420,-7708,4836,9006,-2208,-9142
3820,2220,-10220,-448,6128,-13399,-3815
3830,11064,-23884,428,-17491,13769,15852
3840,148,-12848,1596,12013,-18729,-17420
3850,6016,-8388,-284,5161,494,198
3860,7656,-26408,2052,-14826,1931,20432
3870,-3040,-11096,720,2604,-3367,-5908
3880,1400,-15248,3084,-10812,22396,-3239
3890,22572,-29420,32767,31998,-13595,-12937
3900,-7580,-20756,14616,25366,-32768,-28451
3910,7904,1760,-22036,15572,-4985,-18212
3920,-5832,-12448,-5428,-48,18311,29008
3930,11040,-27572,13828,-29704,32767,21433
3940,11700,-17148,8520,-6744,12118,4357
3950,12060,-20284,18492,32767,-26727,-18300
3960,-3084,-20248,12732,25450,-32768,-27713
3970,12992,-5668,-21636,7871,-12643,9973
3980,2488,-16640,5852,-16170,25973,28911
3990,-2532,-25484,9244,-32768,25812,32767
4000,12048,-14696,32767,1282,32767,-32768
4010,3288,-16388,27120,32767,-32768,-6431
4020,-1656,-21560,5944,14410,-25619,-27534
4030,17888,-3832,-5484,12776,-5968,2489
4040,-2784,-7676,-4220,-118,16616,30633
4050,3648,-23136,7764,-21678,32767,23939
4060,11904,-19688,10056,-19404,19929,1271
4070,6872,-17540,2196,6260,-15093,-6947
4080,236,-6264,-1276,4284,-8369,-7077
4090,5688,-29492,-1616,2066,-1491,16816
4100,-2440,-15796,-4300,-5181,5701,6073
4110,4668,-4016,5560,1560,5496,-7273
4120,5484,-32768,-3652,7823,5515,3142
4130,-140,-12136,140,-2249,5871,-2360
4140,5188,-6732,5568,4580,-10875,-3835
4150,4460,-29796,-5672,3777,-100,12782
4160,132,-10688,748,-5773,10575,-12619
4170,4224,-6856,3232,6968,-9050,-7402
4180,6604,-31228,1660,-897,7161,10563
4190,-992,-11212,332,-2471,9057,-1461
4200,-2336,-8156,3860,-1576,17284,-1421
4210,22068,-31072,14176,9581,19098,-1005
4220,2144,-12308,15204,32767,-32768,-31760
4230,9296,-10556,1328,17170,-12562,-18043
4240,8292,-4320,-13648,597,-8560,18483
4250,-4728,-26484,15192,-32768,32767,32767
4260,11232,-22884,15312,-22277,32767,5721
