timestamp,ax,ay,az,gx,gy,gz
600,-1360,-15540,-112,-1210,-5405,-3847
610,852,-15980,1796,-780,-6805,-1203
620,1704,-16060,-1460,1743,-6215,-1298
630,2688,-17772,-2756,-507,-9605,-3731
640,2720,-15520,344,-305,-14476,-2564
650,1136,-15724,-1448,-1135,-15155,-45
660,2104,-15816,-3724,941,-6295,-1085
670,728,-20812,-4680,2525,-174,7
680,-672,-15476,1216,-57,3198,-2390
690,1656,-15748,-2360,-1161,7824,1825
700,832,-15540,-132,-2340,3840,4509
710,2648,-17792,2572,-2138,5583,419
720,980,-20488,-2464,-2244,841,-3166
730,-1000,-11356,-4132,-299,-4307,-3823
740,3244,-16012,-1980,1195,-4153,1217
750,2940,-15464,-2152,-2814,-403,1070
760,2276,-15492,-2860,-1670,-4335,-387
770,1364,-17216,-920,4037,-5820,392
780,-3464,-18544,56,2493,-18341,-5360
790,572,-14844,2820,1691,-2080,-183
800,864,-16892,-1120,-1947,-383,3028
810,1248,-17324,2952,-4054,3272,-416
820,-1116,-13392,-3904,-3274,-174,-397
830,3304,-17844,-2580,1645,696,3329
840,2236,-15948,-1172,-2240,-3368,-1209
850,2868,-15648,-1824,-616,1301,-537
860,180,-25044,-2960,1083,10437,2957
870,-2724,-14224,-5636,2036,5457,-1440
880,-184,-16016,-3088,-352,7373,-133
890,-992,-15188,-1692,-879,4845,2182
900,-2204,-16952,-780,-2336,16597,2682
910,-1564,-18584,-2732,-3200,21530,627
920,1536,-15540,-300,-6890,12506,5007
930,1052,-15708,-9572,-3249,16350,5596
940,2436,-14372,-2332,377,15061,3921
950,3516,-15932,-2028,2480,7739,4015
960,3776,-15640,-2552,1323,4412,1783
970,-1172,-13968,-1652,-3161,-2573,1795
980,-1412,-17808,-2704,192,1527,-370
990,-1304,-14928,-1792,3031,3404,872
1000,108,-17560,-1324,288,1891,1889
1010,320,-16536,-724,-938,3287,-882
1020,428,-16192,-2144,-1352,27,-331
1030,1024,-16744,348,631,3027,-585
1040,1912,-19444,-1644,969,2120,-2829
1050,1400,-17152,-5204,-532,-2776,33
1060,1924,-15604,-3312,-1572,2112,329
1070,2416,-16660,-3180,-2404,2962,453
1080,4092,-14416,-1060,-2659,3051,1321
1090,3732,-16008,-2220,517,840,1866
1100,1316,-19192,-3936,-311,517,36
1110,-192,-15272,-6268,314,6143,-1504
1120,-872,-16064,-2436,1039,2203,-845
1130,672,-15860,-2316,509,8543,2706
1140,1144,-16828,-144,-957,10159,2708
1150,1712,-16644,1712,-3599,6708,2115
1160,1768,-21360,-2164,3075,4677,-1578
1170,-60,-12768,-5680,946,-2645,-2408
1180,2316,-16212,-2652,-3147,-1889,778
1190,2420,-15268,-4160,-3772,2671,1922
1200,2348,-15100,-1856,-3314,2531,2012
1210,2036,-20624,-2376,3970,6916,75
1220,-396,-14468,-960,2850,-2177,-3071
1230,3036,-15336,-2280,1738,2606,1948
1240,164,-15244,332,-1346,2180,2294
1250,940,-17528,-484,-3824,9265,685
1260,3532,-15908,1864,-2934,3046,1315
1270,1224,-16488,-5732,3609,2492,2
1280,4152,-15300,2248,-1555,2975,-824
1290,3392,-15548,-1544,1279,-2296,-1848
1300,1028,-18012,-2020,-684,1413,-1001
1310,-1220,-16132,444,-936,-13925,-2915
1320,1480,-14576,2468,1410,5567,1567
1330,1428,-16860,-628,-1211,4165,1642
1340,1984,-21116,-3336,-3194,3423,-644
1350,-608,-13084,-3180,-767,-4258,-2346
1360,4704,-17684,-244,4421,-2816,2296
1370,3092,-16088,308,-858,-8503,-1140
1380,2524,-16516,-1068,959,-14138,-2528
1390,120,-14652,452,-1818,-13501,-219
1400,492,-16672,1700,644,-12841,-2554
1410,44,-17532,-12,1171,-15017,-982
1420,-1236,-16632,860,-919,-15103,872
1430,-1116,-16888,-3296,-1622,-2793,-1857
1440,-544,-15800,-1356,-2376,-1411,-1330
1450,580,-17768,212,-1032,404,-1497
1460,2800,-14344,-436,4476,-12258,-3090
1470,1068,-16116,-2660,2061,-14225,-3616
1480,2296,-16360,-40,1191,-13259,-1474
1490,1400,-15480,-3132,-516,-11145,-298
1500,2176,-16700,-456,597,-8772,-263
1510,832,-21972,-3540,3726,-410,-3668
1520,-988,-13224,-1688,-816,869,-3636
1530,1584,-16700,-472,-1690,4012,1614
1540,2328,-14924,2996,-2906,5786,3398
1550,1368,-17660,248,-2584,5925,3475
1560,2420,-16668,3040,-2670,1641,-61
1570,2128,-20188,-80,-245,3336,-1804
1580,416,-13740,-4608,837,-1967,-3038
1590,2180,-15336,-1300,-3976,-4089,602
1600,2724,-15500,-1528,-5017,-2899,1379
1610,1684,-14956,-4052,-1422,-1801,-690
1620,912,-17452,-2168,4533,-4712,79
1630,-3284,-17564,1064,1645,-18831,-6866
1640,952,-14272,368,1219,-585,-11
1650,1840,-16468,-40,-13,-1413,1434
1660,2600,-19392,676,-3209,6366,166
1670,-1412,-12856,-3964,-5349,-528,-687
1680,4760,-15404,-1956,-319,5879,4600
1690,3148,-15792,284,-1433,2813,462
1700,2508,-15912,-3908,-2213,1394,918
1710,964,-21724,-3540,3179,6084,1962
1720,-1048,-16480,-548,2296,-5628,-2966
1730,2832,-15456,-1220,3165,-48,-2740
1740,1640,-13472,-896,670,148,2841
1750,1188,-18544,416,-3015,15831,-161
1760,1692,-15940,-816,-9512,2631,1351
1770,2744,-14984,-3228,-1738,13599,3203
1780,3536,-15084,-1592,-2331,9139,2353
1790,3840,-15624,-3624,-3518,3852,2542
1800,732,-18844,-3368,-950,6324,2988
1810,780,-14092,-3436,2729,858,-2827
1820,-440,-17092,-5064,2066,-6302,-6190
1830,1572,-15276,-1076,-62,2424,3077
1840,1568,-16720,28,-1658,4339,2756
1850,764,-20288,-1648,-4615,3585,-499
1860,-1444,-12720,-4160,-204,-1239,-3021
1870,3684,-16656,-2672,1584,-2034,1984
1880,3404,-15308,300,-1756,-3831,-784
1890,2268,-15636,-3580,-1271,-4649,-418
1900,1704,-17296,-204,1580,-4312,274
1910,-1448,-15092,276,702,-10484,-4551
1920,1432,-15708,148,2083,-3477,-378
1930,476,-15712,-552,-728,-7142,2564
1940,76,-17552,424,-863,-6756,-293
1950,3688,-17964,1728,866,2860,-4071
1960,1116,-13476,-5768,1010,-7392,-3864
1970,3596,-16724,1088,2077,-7656,2232
1980,2180,-17296,64,1701,-13353,-1168
1990,596,-15984,792,-1333,-13362,-1488
2000,-920,-15568,-1164,-1513,-12705,-831
2010,1252,-16364,1676,1045,-9434,2048
2020,-408,-17804,-1324,-292,-10091,1927
2030,-572,-16872,1072,-937,-7852,-978
2040,-556,-16480,140,-945,-4994,-2701
2050,-460,-16192,952,-1255,-5803,-1936
2060,3048,-16484,-876,-63,-5015,325
2070,980,-16836,-5336,616,-6950,-2083
2080,2212,-15716,-1596,-772,-3629,-1185
2090,1864,-15824,-1916,-1457,-7139,272
2100,2500,-16228,-1700,-1520,-2729,-1076
2110,596,-21012,-3916,-571,-1487,-3509
2120,560,-11472,-5488,1572,2219,-3091
2130,1544,-17512,-2208,143,-370,2654
2140,768,-14664,2032,-158,3169,4378
2150,36,-17848,-2068,-2160,9594,2248
2160,808,-17056,1148,-3011,-978,-1409
2170,-632,-14456,-8,1201,-4555,-3090
2180,3028,-17700,-2648,2950,-1331,-544
2190,3524,-15172,288,-2443,-932,410
2200,3488,-16328,-868,-3299,1340,819
2210,1704,-19912,-2704,512,3155,169
2220,-2040,-14564,1920,1465,-14371,-5137
2230,1452,-15380,-1696,3930,-6990,-4326
2240,2444,-14768,-64,1111,-8585,-1747
2250,3396,-15912,908,-1497,935,2060
2260,1920,-18872,-616,-2510,6265,2891
2270,144,-17560,-5872,75,916,-615
2280,2508,-16152,304,-2150,-3368,-1196
2290,2820,-14312,-3896,-2390,-3994,-3378
2300,3816,-17696,-2560,-101,1744,2168
2310,244,-12712,-1600,2846,-1493,155
2320,624,-17504,-4092,2045,-6179,-3258
2330,2484,-14240,160,1428,-2410,-2468
2340,3436,-16748,-460,-1365,7098,1961
2350,3864,-19068,-1660,-5211,9149,1847
2360,2072,-13948,-3464,-2987,5128,-2008
2370,4844,-15092,-2632,224,1884,1797
2380,6000,-14032,816,-964,-4019,549
2390,3416,-16320,-4660,908,-4017,-918
2400,1528,-15740,-1400,1305,317,1130
2410,-468,-17968,-1400,568,-3142,-1971
2420,3884,-16520,2536,-700,4909,-1259
2430,3252,-15924,-1280,-2305,-283,2048
2440,3504,-16660,104,-3882,3143,405
2450,2864,-20480,-3812,-505,12257,-109
2460,2424,-14188,-2684,-472,5880,-1441
2470,4616,-16100,2728,-2271,6141,2841
2480,4096,-16204,-3448,-2146,-3603,1805
2490,2692,-15952,-1288,-1792,-9931,-217
2500,1160,-20088,-1516,5825,-17242,-5326
2510,-492,-17892,-2140,4853,-14394,-8668
2520,1468,-14604,4528,-208,-13683,-303
2530,-1884,-18832,1236,1340,-15855,-56
2540,-2560,-16992,-4864,3781,-11589,1709
2550,376,-17760,1584,-282,-9983,-4226
2560,2108,-16100,-3580,-1773,-14308,-1120
2570,2384,-16280,-3352,3759,-9281,1741
2580,2640,-17548,-1280,-1605,-3767,-748
2590,3844,-15604,52,-1134,-3096,-2505
2600,2356,-17556,96,596,-6442,-1483
2610,1628,-17880,-1136,1944,-6180,-2368
2620,2252,-14816,1956,1124,-10020,-877
2630,2728,-14708,2920,1653,-9496,1085
2640,148,-17156,-1160,-1687,933,696
2650,2256,-16752,824,-4967,1618,-1243
2660,2696,-14832,-5356,-682,8650,104
2670,4072,-15548,-84,-2329,4319,3470
2680,3360,-15312,-3096,-2096,-1686,923
2690,-484,-18912,-4612,-1446,711,-436
2700,764,-17204,-2072,2551,-3424,-1727
2710,-588,-17292,-4084,1897,-9555,-4305
2720,1096,-15208,3080,-204,-4693,1231
2730,496,-17920,760,-948,4210,3127
2740,-1608,-22080,-4024,-475,2159,-2941
2750,-652,-11020,-2740,-1418,-2775,-5010
2760,2896,-14884,-216,881,296,4273
2770,2560,-14608,-2796,-4293,-2813,275
2780,1696,-15240,-4708,-1667,2501,930
2790,512,-16120,-892,955,548,239
2800,-1380,-17424,-2596,3229,-15399,-5470
2810,1488,-14524,2824,748,845,497
2820,1200,-17112,-1000,-1117,4936,2054
2830,1524,-21192,-1696,-3886,9289,-1108
2840,-1012,-11488,-5244,-4622,7110,-434
2850,3128,-15824,-1312,-339,7184,5366
2860,4668,-14504,-68,-2467,1662,861
2870,2192,-16124,-3224,-1455,2246,1479
2880,1328,-20348,-1036,3397,1474,932
2890,-1776,-15776,-804,1014,-4825,-3854
2900,2964,-16000,448,2417,3885,1433
2910,644,-15968,-972,-2006,6638,5558
2920,2288,-17792,3416,-5330,12265,-448
2930,1744,-19104,-4388,-4879,10889,1423
2940,1680,-12564,-4532,-739,-1403,1207
2950,1548,-17876,-3972,-1789,4624,2218
2960,2480,-15292,-3332,-3319,1611,811
2970,2936,-15896,-1984,-2696,2239,851
2980,1248,-21700,-4024,2907,-1075,-920
2990,-2124,-15380,-2640,1706,-6297,-4103
3000,1032,-15840,-552,271,-1398,958
3010,532,-15092,424,1334,-1905,498
3020,1296,-17568,-64,-1027,4377,362
3030,2836,-20432,1880,-931,4208,-2102
3040,-552,-12700,-2952,412,-9141,-4198
3050,3196,-16232,1964,-219,-5178,3845
3060,3368,-15004,1996,-1617,-10676,-1140
3070,344,-17764,-2824,-643,-13492,-703
3080,-1708,-17088,2456,-1631,-18910,-2165
3090,-1436,-16160,996,91,-15527,-6363
3100,-956,-17668,2964,584,-15316,261
3110,-2912,-16856,-564,343,-19272,3257
3120,-3344,-17740,2820,-569,-12107,-597
3130,-2420,-15728,-1048,-1793,-3603,-3158
3140,-296,-15996,2104,-1991,123,-1154
3150,1220,-15372,-2516,-873,-5205,1275
3160,1536,-15440,-3496,-1731,-1310,-2791
3170,2780,-16348,-2460,-2507,-7110,-117
3180,3072,-15632,-1220,-1590,-6493,-1029
3190,1548,-19112,-4208,1749,-3146,-1516
3200,432,-10676,-3960,1100,3145,-2399
3210,1356,-17996,-1116,-466,-2692,3125
3220,416,-14832,1884,-1470,-267,3765
3230,192,-17952,-640,-1714,9130,-586
3240,644,-21528,-3860,403,2260,-3491
3250,248,-12572,-4580,417,-4788,-2985
3260,1980,-14732,-560,-2068,-5274,1936
3270,3212,-15292,-2012,-2789,-583,-603
3280,3624,-15772,-2448,-2665,-2739,-575
3290,-432,-15400,-16,1589,-5875,-1273
3300,-748,-15820,-5828,2683,-17884,-5006
3310,-1124,-14800,596,3427,-14990,-3151
3320,2112,-16680,-2132,2051,3814,2371
3330,1128,-21408,-232,-194,4448,-396
3340,-276,-17988,-6208,-3204,8234,-309
3350,3828,-14528,568,-3202,3345,1643
3360,2772,-16784,-3732,-2285,3399,1319
3370,1372,-16932,-164,2694,-166,3208
3380,-84,-17756,-3468,2448,-12660,-2891
3390,1300,-13644,1560,2516,-2178,-2954
3400,700,-18248,-2904,-172,-919,1943
3410,2820,-21060,2996,607,11207,-473
3420,60,-16848,-9492,-11,4921,-690
3430,4312,-14224,2916,-1691,4731,1560
3440,3296,-16204,-2876,-773,2520,-105
3450,2488,-24780,-2464,-1301,10154,-1600
3460,-3956,-17728,-1988,-272,-4998,-4804
3470,2948,-14816,-2848,-320,5504,3294
3480,1804,-14684,2376,-1399,-3150,341
3490,3644,-18636,2172,-1993,8496,-874
3500,2328,-16800,868,-2681,-245,-767
3510,3976,-16832,-3392,2834,1832,-2494
3520,4492,-15740,2632,-785,-5477,1861
3530,3208,-16744,2124,-586,-16372,-373
3540,172,-18148,-212,-63,-14159,-2393
3550,792,-14392,1676,1814,-12971,-4805
3560,1548,-18460,2084,3688,-12521,831
3570,-3248,-17784,-2616,1094,-17119,1086
3580,552,-16636,2340,-4586,-6873,-611
3590,-1904,-15516,-992,-561,-932,-1052
3600,3884,-15644,-1052,2578,-5209,2333
3610,-520,-19156,-1588,612,-15796,-1735
3620,3060,-15840,756,-1698,-9459,-4233
3630,308,-15412,-2784,-1554,-16259,-998
3640,1316,-16204,-1484,2719,-6405,-574
3650,416,-17192,-3532,3440,-5082,-1167
3660,144,-17596,2140,388,-1541,-3197
3670,748,-16352,2216,-958,6339,2722
3680,24,-16992,-1960,-2289,2501,2903
3690,2084,-17068,2528,-2947,5246,181
3700,1956,-20868,-284,675,7036,-2162
3710,200,-14252,-5452,642,-7429,-4184
3720,2304,-14892,764,-2635,-2491,1841
3730,3156,-15644,-444,-755,-4718,-2655
3740,1208,-18568,-3828,1684,-5077,-4622
3750,4016,-15964,980,3545,-3198,-1772
3760,1332,-17128,-3220,1081,-17406,-3155
3770,3100,-14064,6052,3846,-461,-1061
3780,3308,-20160,376,-1672,1862,-963
3790,1520,-16480,-3560,-2851,-5234,-1307
3800,5900,-16724,1676,-1337,5271,418
3810,7032,-14260,596,-1243,2096,-587
3820,6736,-15556,-452,-915,3724,-447
3830,5428,-18400,2116,1751,4195,1904
3840,3068,-17360,2644,596,-2834,-1596
3850,4348,-14872,2196,-418,6803,902
3860,4196,-15992,1948,-2379,5550,134
3870,7104,-18408,1244,-3275,7815,-584
3880,1392,-16364,-5612,-5063,-369,3196
3890,4568,-15800,-2704,-6082,10299,3531
3900,4492,-15088,-1268,-6123,12510,3493
3910,5056,-15828,-120,-5111,8691,3381
3920,3408,-22440,-4760,2672,3275,1784
3930,-108,-16368,-372,4227,-3482,-4475
3940,2800,-15348,-2424,2416,850,-182
3950,2724,-15084,2016,301,1916,2682
3960,2700,-18008,2212,-2352,9352,257
3970,4068,-19372,-1000,-3566,8754,-851
3980,2468,-14896,-3560,-1126,342,-898
3990,3276,-15608,-2264,-1236,3129,2231
4000,4136,-15364,-1388,-832,-2793,-910
4010,1128,-18156,-3324,-653,1296,-470
4020,1940,-16472,-1376,1815,-6155,-2090
4030,-500,-17736,-4360,1284,-11646,-5229
4040,2320,-15444,4460,-587,-6145,2594
4050,1092,-17036,-904,-712,-37,2460
4060,1496,-18904,-1592,-2826,-20,-921
4070,1356,-14820,804,-77,-6914,-2499
4080,3656,-16432,-5512,5088,-6127,-1745
4090,2480,-16100,1400,221,-12785,121
4100,1216,-18224,-48,2024,-18373,-2889
4110,-284,-16452,708,-1300,-14393,-1452
4120,-908,-15140,-228,-808,-15670,-2271
4130,748,-17332,1800,2949,-10271,2146
4140,-2248,-18116,-1308,1375,-14356,65
4150,-1208,-16376,1708,-2979,-11082,-1373
4160,-220,-16112,1360,-1650,-1484,-2069
4170,3276,-16984,-1536,1564,-1204,-705
4180,-632,-17076,-5176,117,-10113,-2406
4190,2848,-16388,-1336,-1839,-5314,-2261
4200,2744,-14704,-2124,-1994,-9142,-433
4210,2452,-16292,-2304,80,-670,292
4220,1604,-19892,-4576,2363,1425,-2812
4230,28,-12924,-1836,2873,3910,-2466
4240,2440,-17852,-2100,1527,2427,2652
4250,980,-15148,2764,-2843,4731,3781
4260,2072,-18228,816,-3005,10920,1554
