timestamp,ax,ay,az,gx,gy,gz
1100,6964,-6520,4828,-12355,-12181,16808
1110,-3768,-19288,-7972,8693,-7937,14482
1120,13732,-5876,11520,-5619,-5344,2936
1130,9804,-12576,6516,-10345,3734,10445
1140,8148,-7024,9412,-17655,-341,12611
1150,-1024,-20500,-5056,-5440,6263,7593
1160,-216,-17492,-7688,9401,-3509,-6276
1170,-7732,-25368,304,6115,-6918,-2397
1180,-1292,-17604,-5460,-3303,13123,-2958
1190,1320,-6592,6808,-9732,10710,-973
1200,2932,-7724,424,-2552,5529,-2977
1210,3356,-15764,6100,5093,-7918,9919
1220,552,-14016,3916,2758,-3583,6598
1230,-4012,-2860,-2712,-5582,-12561,2990
1240,5592,-7384,4588,-6097,18033,-5925
1250,5128,-9088,3328,-1607,-10415,4183
1260,3520,-6500,6516,2394,-8389,14830
1270,-17288,-25944,1948,-12455,16189,2982
1280,-14048,-18644,-16284,8846,3684,-26360
1290,1204,-21740,10980,15206,11398,-14127
1300,12864,-9128,9728,1349,-3506,-4945
1310,12972,-2776,16084,6435,-6166,-4102
1320,17104,-5552,6784,-8357,6451,4671
1330,7884,-7764,9908,-19593,-15462,18527
1340,-1504,-24020,504,-3018,31320,11545
1350,-4260,-12432,-16140,1076,-1165,7434
1360,14416,-8020,6440,-7869,9779,6818
1370,8740,-8024,18016,-15490,-3531,8931
1380,624,-12836,3456,-20415,-4558,8633
1390,-1220,-19012,-3628,8788,14961,9145
1400,-24924,-32768,-3344,32767,-15282,-21177
1410,692,-10992,1740,-608,1743,-672
1420,-2680,-7864,2768,-7853,16403,-2410
1430,4012,-15204,6348,-6396,9079,-5054
1440,-392,-13648,-1244,-2282,-16030,4215
1450,2552,-2768,3128,-1798,-15635,13320
1460,-14740,-19784,-6700,-6897,7892,3886
1470,-3964,-25376,9108,-6055,6646,-8552
1480,400,-16024,2412,5967,-31219,12525
1490,1128,-8524,7208,813,4997,2719
1500,-3716,-3060,-2360,-6301,-4706,10469
1510,-12104,-20960,-3440,-14801,13610,13669
1520,-13976,-19884,-32768,-17797,-13352,-10430
1530,4808,-18560,-11448,22336,-7877,-18730
1540,8272,-2324,1560,19998,1822,-17599
1550,15164,-11436,6944,4952,-4796,-3058
1560,15276,-8184,13100,-4104,-1749,-1142
1570,18984,-8264,15752,-27962,2061,-3187
1580,7316,-1708,-288,-4157,-7394,11528
1590,444,-27832,-9132,-26381,-14521,19303
1600,11928,3444,21144,5327,4349,-3888
1610,13540,-9480,8224,-6763,4022,419
1620,12084,-2868,15476,-13743,-9607,5093
1630,5844,-9404,3292,-14748,2692,13122
1640,3060,-16580,-10092,-28759,-6774,14051
1650,-9456,-25116,-10456,11643,-22827,6751
1660,-4460,-16352,1068,18561,-7057,-7929
1670,-2068,-7044,916,137,32767,-8935
1680,1988,-5436,6028,-6211,200,493
1690,2684,-22364,13864,4913,-4503,2453
1700,-232,-13140,1440,-3018,-14179,5953
1710,-456,-10388,2724,-2779,-12694,10075
1720,-1032,-22320,-3240,988,-23272,5223
1730,-212,-11784,10516,-3852,9945,384
1740,-360,-5428,2612,-6682,5871,-4106
1750,948,-17312,5136,-1875,1611,-4587
1760,-268,-12864,3212,2045,-23670,8651
1770,5216,-11432,9732,-3365,-11213,9802
1780,-5144,-2332,-5068,-17754,-1143,5394
1790,-13612,-22036,-21568,-8848,4108,7487
1800,-3084,-2200,-17336,11686,-11508,-7549
1810,15300,-21272,-21808,7545,-9066,-10586
1820,5920,2880,9152,20715,2166,-13958
1830,21116,-12664,-6608,2731,-3874,-10139
1840,-17172,-4012,-5728,-4813,2011,-2281
1850,-15712,-29712,1672,-6723,2067,-7710
1860,-3924,-20480,-9796,5540,-7283,-30475
1870,3960,-6592,13004,20056,14766,-25339
1880,14688,-7156,7496,9174,-24902,-2449
1890,12448,-1588,12980,3003,4974,-9575
1900,17468,-6096,4928,-2974,-7850,3868
1910,14124,-4760,9716,-3218,10807,2687
1920,11540,-5920,5820,-14806,1294,15037
1930,9524,-16728,11180,-20042,-458,13514
1940,-5796,-17012,-9132,6477,-5350,-4532
1950,3540,-8360,32767,12307,23760,5766
1960,10548,-4532,12336,-7118,-3876,11330
1970,7468,-11360,4824,-21393,-3696,15559
1980,-23080,-32768,-10800,-8836,-13820,9537
1990,-5304,-21620,-3012,11675,-1730,-8183
2000,324,-10112,-1164,13500,-1894,-5314
2010,-2492,-13536,8200,-5026,32327,-7481
2020,-232,-7672,-1700,-1266,-5166,2267
2030,2248,-23236,11276,361,-4486,3188
2040,2268,-11932,6740,-1154,-6128,4280
2050,-636,-5204,-1044,-7935,-1690,13231
2060,-16480,-6484,-5296,-10713,-5881,7649
2070,-19172,-24848,-12700,-10869,1501,-19538
2080,5768,-17200,11020,1445,5846,2742
2090,0,-15200,188,-1935,-12703,9333
2100,792,-4708,6164,-8863,-1741,12911
2110,-11488,796,-6360,-10248,-5186,11391
2120,-25936,-28320,-9576,-15516,7250,7009
2130,-15476,-8496,-23876,-1699,-3328,-21670
2140,-7076,-13940,-10052,14330,-1107,-23773
2150,-2844,-27864,10280,14201,16488,-12216
2160,12428,888,3432,4974,-3965,-8140
2170,14968,-10916,15512,-2358,5954,-6141
2180,10980,-6516,9292,-4024,3504,4513
2190,11940,-2832,11132,-20175,4737,14504
2200,16892,-28828,-5328,8539,-2472,-11036
2210,7228,4864,4660,15456,-10173,-3456
2220,12848,-9348,17764,6942,14765,-7035
2230,12352,-2176,12824,-2915,-12593,1614
2240,11480,-8220,10604,-10523,104,8337
2250,6192,-10588,6644,-21719,-4159,12357
2260,-1620,-12404,-3112,-18153,27154,11690
2270,-4432,-13420,-9900,7032,-5714,15110
2280,-9476,-22528,-832,22632,7114,-1725
2290,-9144,-18792,56,-1267,-26161,11533
2300,-5528,-5896,7340,-1200,32767,-17417
2310,3344,-3604,-2104,-7882,9412,-11369
2320,-2120,-24728,1720,-8562,-13340,16840
2330,-4564,-20524,5524,15385,-117,-4124
2340,-2176,-13088,-7024,-3434,32767,-12031
2350,2096,-12636,5812,-7499,10455,458
2360,2476,-8784,10560,-9067,27413,-5614
2370,1804,-15616,1172,-6220,-7139,5056
2380,2940,-16532,844,8574,-3512,2699
2390,980,-12932,4852,1652,-16206,10303
2400,-12248,632,-8308,-13502,635,6692
2410,-7664,-23816,308,-12756,8485,4284
2420,-5120,-14680,-32768,941,5184,-17476
2430,5016,-17568,12040,3803,190,10920
2440,3156,-14336,6360,-1256,3092,-1078
2450,-7052,616,-5536,-5839,-17588,7970
2460,-7184,-18564,10024,3004,32767,-12229
2470,-11996,-28880,-10220,-21028,-16618,805
2480,10620,-16812,-4272,19013,-4177,-17283
2490,6120,224,4348,17782,-8771,-10775
2500,17728,-16120,-4116,5007,-16231,-1222
2510,15560,-8068,7204,-723,-11586,731
2520,15812,-6852,388,-7250,1612,5860
2530,12056,2380,8972,-3327,32767,1892
2540,7952,-15688,1676,-13607,-26193,8396
2550,15108,-19004,3644,11775,11730,-4699
2560,11628,-2068,13096,-2269,-13566,-2486
2570,13688,-10528,7240,-4472,10474,6211
2580,12104,-7280,10820,-11529,-12944,5840
2590,-1496,-12704,-18048,-7551,-299,19911
2600,-10460,-26196,-7176,11200,-7051,6666
2610,-10908,-32512,-9036,-413,12109,1429
2620,-968,-9328,2832,-11871,7037,-2453
2630,-3380,-8920,-2120,3652,32767,-15200
2640,2884,-10632,4432,2671,-12689,5131
2650,1980,-18460,3764,8195,-13242,6703
2660,1012,-14660,-432,-12785,581,12588
2670,-5860,-18032,-2216,21658,19017,22381
2680,4824,-12956,16104,1556,7407,-10321
2690,-1096,-5516,-2848,-12791,5992,1318
2700,4744,-7792,8704,545,6779,-10293
2710,4140,-13088,2952,6126,-10630,11750
2720,1480,-17544,8048,207,6275,4201
2730,1272,-3744,464,-5020,-9461,11705
2740,-12968,-22648,-8904,-12529,21125,9432
2750,-7008,-21104,-7964,-1852,-12751,-19544
2760,412,-16192,-5612,12679,-17268,-32281
2770,4816,-9264,5164,12297,51,-10948
2780,14896,-9404,6108,8735,-4129,-6757
2790,-3480,-12340,-4952,-8333,-26621,14927
2800,-3032,-1752,788,-9228,-1384,13832
2810,-11664,-21784,548,-12316,18889,6359
2820,-23304,-4224,-9236,2201,16555,-31947
2830,-524,-14572,-8452,14485,-5166,-22042
2840,6664,-9760,13496,15757,11113,-20094
2850,12584,-14300,4780,3875,-10302,-7132
2860,11308,-4968,13968,-310,-3731,-4730
2870,13796,-8252,10388,-1145,6847,1300
2880,10936,-7568,7896,-11858,-6277,10206
2890,6868,-15572,8124,-13416,12748,14643
2900,-10724,-20164,1528,-3901,-817,14457
2910,7724,-7252,56,4094,-20363,-4851
2920,9768,-7496,19236,6904,13338,-14318
2930,13748,-8224,4156,-4854,-7112,10797
2940,11944,-6880,18016,-10676,6223,5526
2950,7316,-8696,3256,-16590,-2193,15761
2960,-7684,-13356,-4324,-20621,426,18579
2970,-7248,-16804,-9904,4181,-4196,3796
2980,-10132,-25784,-5968,8933,-9684,-13664
2990,-5348,-17580,-3568,1283,-20274,-32
3000,-2892,-8840,-1416,307,32767,-12960
3010,1736,-2780,5336,-7053,9933,-3133
3020,2188,-32768,2296,5130,6935,9887
3030,-1648,-11148,-7876,-22204,8383,6630
3040,-11032,-25772,-4020,855,1921,10966
3050,-8548,-21044,2872,12530,-2364,-7911
3060,-4748,-17808,-6248,-10958,810,2199
3070,-1624,-4124,2812,-5216,5512,-5578
3080,4372,-10260,6980,-5891,6726,-9934
3090,-96,-11916,1188,2099,-13232,5465
3100,-1304,-17908,6864,-1787,-14986,8249
3110,480,-4840,-1540,-6748,-5411,11015
3120,-15092,-8168,-4116,-12873,12593,10159
3130,-18712,-22276,-8568,11973,18874,-15385
3140,-3768,-18944,-11904,17575,-8231,-21459
3150,9160,-3512,6228,5490,6210,-15065
3160,5248,-10384,11856,-492,-5880,6499
3170,1020,-12812,10640,-2491,1376,15355
3180,-16768,3552,-4620,-16167,-31860,23843
3190,-13484,-19428,-544,-4438,11680,-9386
3200,-6160,-17348,-9660,14983,-6906,-17881
3210,-4536,-31396,25312,12928,29761,-383
3220,1412,-9416,6136,9398,-17904,-9287
3230,15468,-6316,12284,4274,20875,-8210
3240,12572,-5596,7136,-2088,-4229,2046
3250,11476,-6056,13744,-10193,6455,6082
3260,7500,-8656,20388,-16630,7333,5150
3270,20184,-23324,15036,22134,12419,-10347
3280,3676,392,5028,11509,-31828,2503
3290,13772,-7764,9488,5049,20531,-8506
3300,11988,-5552,11576,-3699,-10432,2027
3310,11820,-6072,12288,-6642,8505,5415
3320,9500,-13336,13316,-11455,-5587,16721
3330,-32,4748,-13472,-21272,2756,21997
3340,-17156,-32768,-4496,16040,-11816,-1368
3350,-9200,-16348,5692,-10680,-21554,8723
3360,-6592,-8160,-6560,-673,32767,-5197
3370,-596,-5600,11228,-2773,30043,-6876
3380,5760,-21152,4256,8498,-11706,10990
3390,3016,-23584,-2476,-906,6748,4515
3400,-2232,-22976,4304,-14029,22187,15727
3410,-2152,-11848,-1596,11796,9332,10453
3420,-432,2268,-120,1645,8228,-9453
3430,-1128,-32768,20800,-3228,-455,-581
3440,-856,-14840,1812,-2301,-6377,3910
3450,-1248,-9176,472,-5265,-6960,13990
3460,-6976,492,-2724,-12178,-2165,11769
3470,-16796,-26248,-4796,4902,11885,-7914
3480,-6160,-13292,-4572,8454,-10651,-13755
3490,-1180,-17484,-2880,10345,-12713,-22503
3500,13092,2300,22128,14920,11710,-17739
3510,3704,-11500,1428,-550,-2642,11242
3520,-11640,-5936,-5704,-19324,753,5472
3530,-21420,-32768,-13840,-12489,-2397,12502
3540,-13524,-6716,-9364,8078,-9562,-18183
3550,-944,-20048,2184,18001,-13456,-23933
3560,7608,1732,7984,11030,-13681,-20049
3570,12148,-15580,7728,2515,-2625,-3144
3580,11876,-5460,15268,-3394,4351,-2109
3590,11788,-11608,9864,-9590,-1979,11360
3600,6920,-19868,8944,-26094,12568,9857
3610,-4332,-20500,-7812,-11418,-2944,11407
3620,-11840,-28132,-7520,6440,-10425,7791
3630,13208,-3516,15168,-2327,-7992,2587
3640,12684,-8316,13884,-8918,10958,4829
3650,6836,-6548,7140,-11917,-5586,14352
3660,-736,-21716,4448,-32768,-3106,15333
3670,-11144,-17676,-6588,2316,4090,14262
3680,-13184,-20908,-5584,-499,-9045,-8949
3690,-6432,-9848,-2516,-2149,-845,-5335
3700,-4036,-4040,-1548,2465,17598,-9943
3710,3396,-8204,8428,824,12568,-5123
3720,2056,-19124,9100,5151,-15273,4113
3730,-108,-16408,3980,-1032,4098,1601
3740,-504,-3420,-2840,-7716,-3185,14075
3750,-10324,-20480,9008,-4023,-14103,2553
3760,-5364,-10172,-3248,-5039,25724,-5982
3770,-840,-4464,2848,1060,9023,-9829
3780,2616,-20404,13364,1954,1607,6058
3790,1084,-12648,1760,943,-3093,6631
3800,-7208,568,-4616,-7779,-10827,8093
3810,-8920,-14060,2012,200,32767,381
3820,-5888,-13968,-24652,-1895,3496,-31958
3830,-12352,-21100,25900,9862,30461,-9539
3840,6248,-16208,828,327,-27878,-10019
3850,8096,-3108,18652,8899,27350,-12465
3860,12604,-8568,7920,-3273,-10528,5462
3870,6728,-14512,-6608,-6787,8401,-846
3880,7268,-12448,-5984,5149,-4557,3991
3890,6552,-14508,-5800,16548,-1197,3104
3900,-9260,-14064,22488,-14428,4013,-6073
3910,5760,-14468,-5776,-8721,-2835,823
3920,6304,-14640,-3720,1012,-2372,1825
3930,5512,-15224,-3908,11058,56,3472
3940,2532,-13800,5736,15771,7949,6762
3950,-5608,-11576,18580,12156,3195,7753
3960,-9144,-19272,19032,-10102,4866,-1517
3970,532,-13148,7896,-11967,-3596,-8810
3980,-3268,-17564,5668,-5874,4738,-4269
3990,348,-10476,7652,-2063,-14770,-2255
4000,3032,-13316,-560,-3190,-6155,-1302
4010,5128,-16336,-3024,-419,-2426,740
4020,-5052,-20892,23664,114,23246,-5830
4030,1744,-13072,11036,-15392,-9211,-6466
4040,4700,-17280,6044,-6726,-2781,3333
4050,836,-11416,2816,2793,796,3136
4060,1764,-9200,1836,2772,-11070,1106
4070,3500,-17940,1288,-3534,3226,2655
4080,2420,-17168,-1804,-3805,2611,810
4090,2544,-13760,3256,923,5321,991
4100,-56,-9172,2148,6168,9732,1385
4110,-6796,-7576,10236,13383,2315,1849
4120,-1880,-22464,20108,-3483,11750,-11109
4130,10484,-5844,-7396,-15852,3698,-7874
4140,-7668,-14528,23132,-694,6700,-857
4150,872,-16768,14712,-19237,-10002,-3516
4160,2192,-19284,-2640,-19734,-3543,-1862
4170,6820,-11888,-5084,-12204,-4862,-3553
4180,5072,-14412,-5868,-3650,2345,1390
4190,5120,-15948,-8828,4391,14,1118
4200,4112,-12932,-4124,11688,5022,4797
4210,3024,-14632,1228,16305,1716,4745
4220,-17680,-25624,32767,13921,25684,8561
4230,-7840,-19116,14484,-8698,7172,-7693
4240,484,-12340,7316,-3011,-11090,-1787
4250,-512,-7988,7016,-8759,3891,-6244
4260,-10000,-18212,16328,-6587,-2906,2266
